age,region,education_level,education_field,occupation_category,starting_income,income_growth_rate,current_savings,savings_rate,debt_level,property_price,price_per_sqm,property_type,property_region,years_to_readiness
26,NW,master,education,Education,50245,0.03,63819,0.083,40656,286770,8690,Maisonette,BE,0
28,HH,apprenticeship,Logistics,Logistics,28919,0.031,67135,0.132,11365,517914,7506,Loft,HE,27
28,BW,master,social_sciences,SocialCare,41550,0.02,63465,0.063,3836,463148,3892,Apartment,HE,17
24,NW,master,economics,Finance,56600,0.046,21401,0.242,36819,1337427,11431,Maisonette,HE,25
19,HE,apprenticeship,OfficeAdmin,OfficeAdmin,31107,0.033,40728,0.085,47093,334656,5229,Maisonette,BE,10
20,HH,none,none,SkilledTrade,40243,0.029,40971,0.143,29230,825945,10455,Apartment,BY,33
18,BY,master,healthcare,Healthcare,43216,0.031,36711,0.125,16578,303870,8682,Maisonette,BW,5
29,HE,bachelor,computer_science,STEM,61774,0.067,62939,0.237,15624,300932,6542,Apartment,HE,0
20,BW,apprenticeship,Retail,Retail,31576,0.029,36130,0.112,26138,505967,6571,Maisonette,HE,25
28,NW,apprenticeship,SkilledTrade,SkilledTrade,40751,0.018,12189,0.135,4306,598000,9200,Apartment,NW,35
29,HE,master,arts_humanities,Arts,35500,0.019,25294,0.077,47875,551430,6127,Apartment,HH,36
24,BE,apprenticeship,Retail,Retail,31961,0.014,24409,0.139,11669,766476,7097,Penthouse,BY,40
22,HE,master,computer_science,STEM,75973,0.063,52467,0.22,35440,483408,6714,Apartment,BW,3
24,BY,bachelor,mathematics,STEM,48740,0.056,18259,0.234,23063,381276,10591,Penthouse,BE,5
20,BY,apprenticeship,Logistics,Logistics,33202,0.039,6346,0.082,12582,207675,8307,Apartment,NW,11
18,HH,bachelor,arts_humanities,Arts,37476,0.021,32584,0.074,25536,1024569,8757,Apartment,BY,40
19,BE,bachelor,business,Finance,52345,0.045,8251,0.238,38256,243342,7374,Apartment,BY,3
29,HH,bachelor,psychology,SocialCare,35138,0.023,37420,0.073,48141,490268,10658,Loft,HH,25
18,NW,none,none,SkilledTrade,39360,0.027,39185,0.144,8442,353738,4594,Apartment,BY,6
21,BE,apprenticeship,SkilledTrade,SkilledTrade,35709,0.016,7413,0.137,28805,574368,11966,Maisonette,NW,40
29,HE,bachelor,business,Finance,40406,0.059,16027,0.21,1523,422170,5705,Penthouse,NW,7
29,NW,none,none,Service,29903,0.016,17687,0.059,5236,882446,10261,Apartment,BE,40
20,BE,apprenticeship,Retail,Retail,31527,0.016,11575,0.085,44996,489190,4615,Loft,HH,40
19,BY,apprenticeship,Mechatronics,Mechatronics,32185,0.033,22271,0.13,18591,204608,6394,Maisonette,HH,5
23,HE,bachelor,psychology,SocialCare,42333,0.027,7511,0.093,37110,229026,5586,Penthouse,BY,9
20,BW,none,none,TechSelfTaught,42397,0.056,34675,0.185,21481,952160,8656,Maisonette,BW,19
26,HH,none,none,TechSelfTaught,40531,0.066,10636,0.128,9547,143088,2981,Loft,BY,4
23,HH,apprenticeship,Mechatronics,Mechatronics,32334,0.011,38639,0.135,10629,919448,9994,Penthouse,BW,40
22,BW,bachelor,engineering,STEM,49339,0.051,48533,0.113,14919,214600,4292,Penthouse,HH,0
26,BE,none,none,SkilledTrade,42411,0.037,48638,0.071,11647,766476,7097,Penthouse,BY,23
19,BW,none,none,SkilledTrade,38126,0.034,29295,0.094,34353,228270,7609,Penthouse,BW,5
23,HH,apprenticeship,Logistics,Logistics,35162,0.011,20239,0.098,3411,328358,8641,Apartment,HE,15
18,BE,apprenticeship,Mechatronics,Mechatronics,44494,0.037,36022,0.067,4232,251559,3267,Maisonette,NW,5
18,HE,bachelor,engineering,STEM,49214,0.074,17029,0.163,35260,904708,11452,Maisonette,HE,13
29,HH,apprenticeship,OfficeAdmin,OfficeAdmin,39599,0.032,19643,0.111,27745,409675,11705,Maisonette,NW,12
18,NW,none,none,Sales,31697,0.03,34678,0.127,36840,640528,6536,Maisonette,NW,32
22,BW,bachelor,mathematics,STEM,52297,0.069,19832,0.114,30073,388830,5982,Maisonette,NW,8
22,HE,none,none,TechSelfTaught,43949,0.057,11570,0.133,38656,127264,3977,Maisonette,NW,3
20,BY,bachelor,computer_science,STEM,51492,0.073,46639,0.177,49541,136692,3797,Maisonette,NW,0
28,NW,bachelor,mathematics,STEM,50299,0.06,18161,0.225,41546,338240,5285,Apartment,HH,4
19,HE,master,psychology,SocialCare,36171,0.022,31361,0.067,48417,422170,5705,Penthouse,NW,18
18,BW,none,none,SkilledTrade,39694,0.026,39371,0.142,12972,318528,9954,Apartment,BE,5
30,HE,none,none,TechSelfTaught,39411,0.042,66133,0.09,12774,1250596,10781,Maisonette,BE,34
23,HH,apprenticeship,OfficeAdmin,OfficeAdmin,36481,0.036,8116,0.125,2974,578799,11349,Penthouse,BW,20
24,BY,apprenticeship,Retail,Retail,25966,0.036,52398,0.087,49323,924635,9733,Maisonette,HH,40
26,BY,master,data_science,STEM,84706,0.077,18079,0.171,46055,489190,4615,Loft,HH,5
27,HH,apprenticeship,Logistics,Logistics,27876,0.025,58159,0.063,1714,221256,6146,Maisonette,HE,0
25,NW,none,none,Sales,32606,0.031,2423,0.118,14480,598000,9200,Apartment,NW,28
19,HE,apprenticeship,Logistics,Logistics,34950,0.024,16461,0.09,41879,199276,4529,Maisonette,NW,7
24,NW,apprenticeship,Retail,Retail,28997,0.025,42977,0.07,44482,285610,4394,Penthouse,NW,9
24,BW,master,arts_humanities,Arts,41959,0.019,861,0.045,28529,326295,7251,Maisonette,HE,27
30,HE,master,education,Education,41433,0.027,48111,0.055,23288,550229,11707,Penthouse,BY,21
26,NW,bachelor,data_science,STEM,57279,0.062,32811,0.129,1897,437360,5467,Loft,BY,6
18,HE,master,economics,Finance,51353,0.052,5346,0.238,9369,381276,10591,Penthouse,BE,5
29,BW,none,none,TechSelfTaught,39828,0.069,3422,0.091,9199,338240,5285,Apartment,HH,12
28,NW,none,none,TechSelfTaught,51943,0.067,65625,0.182,43920,420168,7503,Maisonette,HE,2
28,BY,none,none,Sales,48874,0.052,36290,0.108,28766,764286,6477,Loft,BY,15
26,HH,master,mathematics,STEM,58874,0.063,13191,0.166,1500,579940,5420,Loft,BY,8
26,BW,apprenticeship,Retail,Retail,24203,0.016,35955,0.1,5831,1144304,9616,Loft,HH,40
18,BW,bachelor,business,Finance,43212,0.042,41558,0.141,48587,362296,7876,Penthouse,BW,5
22,HE,none,none,SkilledTrade,43089,0.039,48849,0.136,46526,938013,8301,Penthouse,HH,27
21,NW,master,mathematics,STEM,73908,0.07,11228,0.102,44179,422170,5705,Penthouse,NW,8
19,NW,none,none,SkilledTrade,43735,0.02,40279,0.114,41098,509291,4507,Penthouse,BW,19
28,HE,master,healthcare,Healthcare,43228,0.036,26687,0.114,183,1024569,8757,Apartment,BY,31
19,BE,none,none,TechSelfTaught,53585,0.045,36963,0.185,30972,334656,5229,Maisonette,BE,3
27,NW,none,none,Sales,47159,0.046,30407,0.09,15966,352704,11022,Apartment,BW,8
26,HH,master,education,Education,42029,0.028,35217,0.054,131,355607,9611,Maisonette,HH,13
21,BE,master,healthcare,Healthcare,53119,0.023,14231,0.125,12536,640528,6536,Maisonette,NW,19
18,NW,none,none,Service,28213,0.017,16748,0.051,48288,596919,8651,Penthouse,BW,40
25,BE,bachelor,arts_humanities,Arts,30990,0.016,17353,0.038,34416,227556,6321,Penthouse,BY,21
23,HH,apprenticeship,OfficeAdmin,OfficeAdmin,33659,0.039,10428,0.14,28913,788082,8474,Maisonette,HE,29
21,BY,none,none,Sales,36293,0.03,18218,0.095,17772,207675,8307,Apartment,NW,7
18,BY,none,none,TechSelfTaught,44500,0.067,8513,0.134,24021,442827,4473,Loft,BY,10
23,BY,bachelor,computer_science,STEM,58272,0.073,39840,0.159,25795,481800,4380,Loft,NW,5
22,BW,master,mathematics,STEM,57361,0.057,54618,0.119,37874,489190,4615,Loft,HH,6
22,NW,apprenticeship,Logistics,Logistics,27319,0.032,15999,0.057,36566,741376,11584,Penthouse,NW,40
18,NW,master,healthcare,Healthcare,52620,0.027,4375,0.092,31860,758656,11854,Apartment,HH,23
26,BE,apprenticeship,Retail,Retail,27371,0.022,12953,0.077,24497,589472,11336,Apartment,HE,40
22,BW,apprenticeship,Mechatronics,Mechatronics,42064,0.04,46431,0.137,46775,229026,5586,Penthouse,BY,0
24,HH,apprenticeship,Logistics,Logistics,29245,0.017,55352,0.095,43607,574680,4789,Apartment,HE,40
26,BE,apprenticeship,SkilledTrade,SkilledTrade,40446,0.035,40135,0.065,11579,574368,11966,Maisonette,NW,20
19,BE,apprenticeship,Retail,Retail,29424,0.031,26705,0.063,45789,582120,9702,Penthouse,BY,30
18,NW,apprenticeship,SkilledTrade,SkilledTrade,41310,0.024,10343,0.134,41564,221256,6146,Maisonette,HE,6
27,BE,apprenticeship,Retail,Retail,25373,0.019,36481,0.06,12667,1337427,11431,Maisonette,HE,40
25,HH,master,business,Finance,59701,0.069,1328,0.23,21196,481797,7191,Apartment,HE,6
24,BW,master,data_science,STEM,77753,0.078,21825,0.217,6001,229158,3951,Loft,BW,2
27,BY,bachelor,education,Education,37505,0.028,60107,0.103,31693,303870,8682,Maisonette,BW,1
26,HE,apprenticeship,Retail,Retail,27401,0.016,60942,0.135,12371,885278,10666,Maisonette,BE,40
19,NW,apprenticeship,Mechatronics,Mechatronics,44451,0.028,28293,0.101,18925,332640,3360,Apartment,NW,8
27,BY,master,psychology,SocialCare,46137,0.025,28118,0.051,35507,166750,2875,Loft,HH,3
30,BW,master,mathematics,STEM,61003,0.078,70412,0.101,27010,955395,9099,Penthouse,BE,12
20,NW,none,none,Sales,34504,0.042,11560,0.144,38996,637767,9243,Apartment,BY,21
20,BY,none,none,Service,23603,0.011,6687,0.069,20991,264252,4636,Penthouse,HH,31
19,HH,apprenticeship,Logistics,Logistics,26765,0.032,43433,0.076,99,718479,7407,Penthouse,NW,39
28,BE,none,none,Service,23356,0.014,20934,0.057,24063,374484,8511,Maisonette,BW,40
25,NW,none,none,Service,23664,0.027,39573,0.104,49745,563806,7619,Loft,BY,40
20,BE,bachelor,arts_humanities,Arts,30305,0.017,23326,0.035,49282,709080,6220,Penthouse,BW,40
18,BE,none,none,Service,29239,0.012,35136,0.077,49724,556270,10114,Penthouse,BW,40
26,BW,bachelor,social_sciences,SocialCare,40562,0.03,16259,0.076,32343,550229,11707,Penthouse,BY,22
26,BW,bachelor,computer_science,STEM,61586,0.063,9655,0.244,13301,760227,7527,Penthouse,NW,8
27,HH,apprenticeship,Mechatronics,Mechatronics,36702,0.019,65089,0.07,3583,674829,6957,Penthouse,HH,40
22,BW,apprenticeship,Logistics,Logistics,34919,0.032,40231,0.147,25259,952160,8656,Maisonette,BW,39
18,HH,none,none,SkilledTrade,44209,0.03,32534,0.082,30951,334656,5229,Maisonette,BE,9
22,NW,master,engineering,STEM,61862,0.077,48250,0.114,28635,191607,4913,Penthouse,HH,0
24,HH,master,social_sciences,SocialCare,41689,0.027,25655,0.093,13578,362296,7876,Penthouse,BW,11
21,NW,apprenticeship,Retail,Retail,29278,0.023,2250,0.053,24003,1007480,11320,Loft,HE,40
29,HH,bachelor,education,Education,39682,0.028,57054,0.066,5253,574368,11966,Maisonette,NW,22
30,NW,none,none,TechSelfTaught,37397,0.049,66974,0.151,7799,800025,10667,Loft,HE,21
23,HH,apprenticeship,OfficeAdmin,OfficeAdmin,31764,0.012,4385,0.102,40516,373395,11315,Maisonette,BE,33
25,BW,master,social_sciences,SocialCare,46004,0.028,19545,0.082,6392,811426,10538,Apartment,BY,29
23,BE,apprenticeship,Retail,Retail,30381,0.023,56160,0.072,16190,448857,8469,Loft,HH,27
23,BE,bachelor,arts_humanities,Arts,36528,0.03,35973,0.034,43643,904708,11452,Maisonette,HE,40
19,BE,bachelor,social_sciences,SocialCare,41468,0.025,20097,0.091,45896,788082,8474,Maisonette,HE,36
30,BE,master,social_sciences,SocialCare,33792,0.022,55293,0.075,18892,406033,7661,Apartment,BE,19
24,BW,apprenticeship,SkilledTrade,SkilledTrade,38160,0.028,36790,0.113,14337,318528,9954,Apartment,BE,6
23,BE,master,business,Finance,48365,0.057,32190,0.187,15929,401388,4316,Apartment,BY,5
30,NW,none,none,TechSelfTaught,44346,0.042,5792,0.166,2094,221256,6146,Maisonette,HE,5
28,BE,apprenticeship,OfficeAdmin,OfficeAdmin,37037,0.03,37786,0.068,7526,357595,4207,Maisonette,BY,12
28,BE,master,economics,Finance,65490,0.065,1027,0.234,24254,353738,4594,Apartment,BY,4
30,BY,master,arts_humanities,Arts,37785,0.024,72013,0.049,44430,489190,4615,Loft,HH,21
28,BY,bachelor,arts_humanities,Arts,28960,0.018,64799,0.036,38691,1068080,10270,Loft,BY,40
30,BY,bachelor,business,Finance,54363,0.055,71134,0.147,6449,352704,11022,Apartment,BW,0
28,NW,bachelor,social_sciences,SocialCare,30667,0.022,54601,0.091,36592,384426,4746,Maisonette,BY,21
29,BW,apprenticeship,OfficeAdmin,OfficeAdmin,33236,0.035,39903,0.064,23836,221256,6146,Maisonette,HE,2
20,BY,bachelor,economics,Finance,56259,0.06,29508,0.23,3715,674829,6957,Penthouse,HH,7
28,BW,apprenticeship,SkilledTrade,SkilledTrade,39378,0.026,56705,0.099,3991,384426,4746,Maisonette,BY,8
25,BY,master,computer_science,STEM,75228,0.058,624,0.158,33026,791896,10024,Loft,NW,10
26,HH,bachelor,data_science,STEM,55957,0.06,39611,0.225,47371,536152,4622,Apartment,HE,5
27,BY,master,arts_humanities,Arts,36499,0.027,6648,0.036,41339,241735,3719,Apartment,BY,23
30,BY,master,data_science,STEM,74221,0.065,27032,0.186,31858,303870,8682,Maisonette,BW,3
22,BW,apprenticeship,Retail,Retail,24669,0.037,42475,0.064,41977,1090260,10095,Penthouse,HE,40
28,BW,apprenticeship,Retail,Retail,31151,0.022,41794,0.058,47813,227556,6321,Penthouse,BY,2
26,BY,apprenticeship,Retail,Retail,28634,0.035,6349,0.056,1233,596700,9945,Penthouse,BY,36
22,BY,none,none,TechSelfTaught,39601,0.051,2312,0.112,49539,582120,9702,Penthouse,BY,17
18,BE,apprenticeship,Retail,Retail,26208,0.027,12192,0.081,21631,303870,8682,Maisonette,BW,18
24,BY,none,none,Service,24664,0.018,11567,0.086,40662,481800,4380,Loft,NW,40
21,HE,none,none,TechSelfTaught,40273,0.059,4686,0.112,40237,481797,7191,Apartment,HE,14
27,BY,master,engineering,STEM,62424,0.057,16346,0.223,47234,955395,9099,Penthouse,BE,12
28,BY,none,none,SkilledTrade,32800,0.032,18475,0.09,1892,1214868,10473,Loft,HE,40
29,BY,none,none,SkilledTrade,32051,0.022,12497,0.083,3907,437360,5467,Loft,BY,25
23,BW,apprenticeship,Logistics,Logistics,33155,0.021,41091,0.096,12287,317044,6097,Apartment,HE,9
28,BE,apprenticeship,Retail,Retail,26884,0.017,59421,0.137,25620,718479,7407,Penthouse,NW,40
25,BY,master,economics,Finance,50461,0.044,35971,0.169,1621,338523,5939,Apartment,BW,4
22,BE,bachelor,mathematics,STEM,53348,0.059,41415,0.116,19688,355607,9611,Maisonette,HH,5
22,NW,master,healthcare,Healthcare,50036,0.027,11310,0.074,46137,270135,3915,Apartment,HH,10
26,BE,bachelor,engineering,STEM,59218,0.069,47876,0.164,40228,1214868,10473,Loft,HE,15
24,HH,bachelor,social_sciences,SocialCare,31378,0.021,34779,0.068,37912,93027,2819,Penthouse,BW,0
19,NW,apprenticeship,Mechatronics,Mechatronics,32851,0.021,40397,0.107,11320,318528,9954,Apartment,BE,10
19,NW,apprenticeship,Retail,Retail,25431,0.034,34578,0.06,10262,230180,2708,Maisonette,BY,7
22,NW,none,none,TechSelfTaught,52029,0.06,39406,0.102,23009,278768,7336,Apartment,NW,3
19,BW,master,business,Finance,54699,0.043,39002,0.145,46398,1086930,9290,Loft,NW,22
26,BW,bachelor,engineering,STEM,48197,0.056,57327,0.122,36440,669300,6693,Maisonette,BW,11
21,NW,bachelor,education,Education,44668,0.022,28136,0.094,44152,481800,4380,Loft,NW,14
18,NW,bachelor,education,Education,36800,0.028,28623,0.067,26289,885278,10666,Maisonette,BE,40
26,BE,bachelor,business,Finance,46743,0.052,14041,0.165,38607,691092,8748,Penthouse,HE,13
27,HH,bachelor,arts_humanities,Arts,34302,0.016,62275,0.08,1142,691092,8748,Penthouse,HE,40
19,NW,apprenticeship,Mechatronics,Mechatronics,40608,0.036,23184,0.131,22360,509291,4507,Penthouse,BW,13
18,HH,bachelor,mathematics,STEM,59628,0.061,42917,0.23,3377,598000,9200,Apartment,NW,5
28,HH,none,none,SkilledTrade,38194,0.029,1305,0.086,29179,355607,9611,Maisonette,HH,17
21,HH,master,healthcare,Healthcare,53857,0.038,18208,0.135,38023,326502,9894,Maisonette,BW,6
22,BE,master,social_sciences,SocialCare,38906,0.03,3985,0.081,48105,422170,5705,Penthouse,NW,19
30,BY,bachelor,engineering,STEM,50822,0.052,1613,0.245,22286,409675,11705,Maisonette,NW,6
23,BE,bachelor,economics,Finance,44307,0.063,21010,0.178,28606,244992,3828,Penthouse,BE,4
20,HH,master,economics,Finance,61896,0.058,27775,0.183,24549,1144304,9616,Loft,HH,15
29,BW,none,none,SkilledTrade,32010,0.037,10478,0.111,2532,204608,6394,Maisonette,HH,8
22,BE,apprenticeship,Logistics,Logistics,27197,0.019,31618,0.085,22928,410187,5619,Apartment,HH,34
23,BW,bachelor,mathematics,STEM,48279,0.053,99,0.197,25377,732360,8616,Penthouse,HE,13
23,BE,apprenticeship,Retail,Retail,30635,0.028,38859,0.128,18199,353738,4594,Apartment,BY,14
25,BY,master,psychology,SocialCare,44331,0.029,40842,0.059,45660,610736,5453,Penthouse,BW,23
25,BY,none,none,SkilledTrade,33207,0.028,8123,0.103,16957,1144304,9616,Loft,HH,40
23,BW,apprenticeship,Retail,Retail,25938,0.03,1480,0.061,8480,579940,5420,Loft,BY,39
26,HE,bachelor,computer_science,STEM,54682,0.072,10056,0.177,5085,730917,10593,Loft,NW,10
21,BY,apprenticeship,Mechatronics,Mechatronics,39622,0.038,13948,0.104,10114,490268,10658,Loft,HH,15
28,BE,bachelor,business,Finance,50221,0.048,19182,0.223,4660,199276,4529,Maisonette,NW,2
29,BE,none,none,Service,28080,0.019,52225,0.059,24766,326502,9894,Maisonette,BW,20
22,HH,master,arts_humanities,Arts,41882,0.024,38978,0.057,28810,1024569,8757,Apartment,BY,40
24,BW,master,education,Education,47813,0.025,29949,0.1,5946,227556,6321,Penthouse,BY,4
26,HH,bachelor,psychology,SocialCare,39753,0.027,22883,0.069,43021,1068080,10270,Loft,BY,40
22,BE,bachelor,arts_humanities,Arts,31152,0.026,35065,0.064,4609,187572,6468,Maisonette,BW,2
22,HE,master,mathematics,STEM,64502,0.078,26981,0.244,16674,589472,11336,Apartment,HE,5
26,NW,bachelor,education,Education,40090,0.028,16222,0.078,37966,764286,6477,Loft,BY,32
19,BY,apprenticeship,Mechatronics,Mechatronics,40251,0.031,17342,0.076,25109,497490,10815,Maisonette,HE,20
24,HE,bachelor,mathematics,STEM,52334,0.069,12118,0.248,35799,388830,5982,Maisonette,NW,5
19,BW,master,mathematics,STEM,66095,0.075,25839,0.219,14511,760227,7527,Penthouse,NW,7
21,HE,none,none,Service,23085,0.029,42532,0.052,8751,228270,7609,Penthouse,BW,8
23,HE,none,none,Service,26444,0.02,40507,0.063,33448,326295,7251,Maisonette,HE,22
29,BY,none,none,Service,28093,0.03,6179,0.093,1365,761588,8102,Apartment,BE,40
23,BY,master,economics,Finance,62045,0.053,30375,0.176,2395,93027,2819,Penthouse,BW,0
26,NW,master,economics,Finance,64945,0.046,7413,0.166,18058,558000,6200,Loft,BE,8
26,BE,bachelor,healthcare,Healthcare,37263,0.034,7698,0.088,3634,630981,5393,Maisonette,BE,24
18,HH,master,education,Education,47478,0.026,38040,0.099,339,317044,6097,Apartment,HE,5
27,BW,master,psychology,SocialCare,46767,0.027,49897,0.07,24321,420168,7503,Maisonette,HE,10
30,HE,bachelor,healthcare,Healthcare,38242,0.031,65992,0.13,32949,704880,6408,Loft,NW,28
28,NW,none,none,TechSelfTaught,40669,0.067,35902,0.149,1641,251559,3267,Maisonette,NW,3
30,BE,bachelor,mathematics,STEM,58638,0.056,43829,0.134,38984,338523,5939,Apartment,BW,3
19,NW,none,none,SkilledTrade,44269,0.024,9137,0.094,5079,515160,8586,Loft,BE,18
28,BW,master,healthcare,Healthcare,47937,0.022,23585,0.103,43629,1069965,11505,Apartment,BW,40
20,HE,none,none,Sales,30273,0.049,12313,0.123,46999,229158,3951,Loft,BW,8
25,NW,none,none,SkilledTrade,44416,0.023,56539,0.063,12300,166750,2875,Loft,HH,0
23,HH,master,healthcare,Healthcare,53314,0.024,10881,0.119,10944,463148,3892,Apartment,HE,12
24,BE,master,healthcare,Healthcare,41017,0.022,49220,0.113,24213,885278,10666,Maisonette,BE,40
20,HE,apprenticeship,Logistics,Logistics,31168,0.035,12325,0.128,16748,517914,7506,Loft,HE,22
28,BE,apprenticeship,Retail,Retail,23786,0.013,59641,0.078,28803,630981,5393,Maisonette,BE,40
19,BW,master,business,Finance,54258,0.047,27418,0.135,26358,384426,4746,Maisonette,BY,6
22,BW,none,none,Sales,32039,0.032,49496,0.134,8931,104916,3747,Loft,BY,0
20,HH,bachelor,social_sciences,SocialCare,37610,0.024,43377,0.055,222,691092,8748,Penthouse,HE,36
28,BY,apprenticeship,OfficeAdmin,OfficeAdmin,39819,0.024,68663,0.096,12047,356577,9143,Maisonette,BW,5
22,BE,apprenticeship,Retail,Retail,28757,0.039,47892,0.126,10491,265668,5109,Maisonette,HE,4
27,BW,none,none,SkilledTrade,32231,0.021,63956,0.133,24247,383328,5808,Loft,HH,20
28,HH,apprenticeship,OfficeAdmin,OfficeAdmin,34339,0.033,43388,0.096,19740,573459,8311,Loft,HH,23
19,HH,apprenticeship,Mechatronics,Mechatronics,36930,0.026,40611,0.117,39298,314691,8069,Penthouse,HH,5
28,NW,master,mathematics,STEM,63114,0.06,46017,0.223,38673,595056,6072,Penthouse,BE,5
22,BE,master,education,Education,42716,0.021,40588,0.096,42951,1090260,10095,Penthouse,HE,40
20,BY,master,data_science,STEM,77296,0.076,20636,0.116,8532,333216,2848,Loft,HE,5
19,NW,master,psychology,SocialCare,49639,0.028,40264,0.069,19178,674829,6957,Penthouse,HH,21
25,HH,master,psychology,SocialCare,48094,0.027,30628,0.065,32712,678419,5701,Penthouse,BW,24
22,BW,bachelor,economics,Finance,50152,0.052,54257,0.162,4735,207675,8307,Apartment,NW,0
21,HH,apprenticeship,Mechatronics,Mechatronics,35103,0.026,48342,0.058,13806,991186,11942,Maisonette,BY,40
25,BY,bachelor,psychology,SocialCare,39690,0.027,38500,0.062,42248,638280,5910,Apartment,HE,27
26,BY,apprenticeship,Retail,Retail,29300,0.011,33732,0.109,43596,199276,4529,Maisonette,NW,2
22,HH,none,none,Sales,49193,0.036,39849,0.166,42751,107900,4316,Maisonette,BY,0
20,HH,none,none,SkilledTrade,39498,0.03,913,0.105,25695,865980,10188,Loft,HH,35
18,HE,bachelor,computer_science,STEM,59449,0.068,17344,0.167,26105,187978,3241,Apartment,BE,2
30,NW,bachelor,computer_science,STEM,61980,0.077,12385,0.195,7805,505967,6571,Maisonette,HE,6
21,HH,none,none,TechSelfTaught,38660,0.045,42537,0.192,43629,885278,10666,Maisonette,BE,24
18,HE,apprenticeship,Logistics,Logistics,29854,0.031,8181,0.056,27578,109260,3642,Penthouse,BW,8
23,HH,apprenticeship,Mechatronics,Mechatronics,34110,0.012,28782,0.093,38344,264565,7559,Maisonette,NW,8
22,BE,bachelor,education,Education,35466,0.023,23304,0.118,45101,1007480,11320,Loft,HE,40
19,NW,apprenticeship,Logistics,Logistics,26874,0.032,10339,0.146,45879,517235,7285,Apartment,BY,28
